Head	TIGR01054	TIGR02717	TIGR00016	TIGR00651	TIGR02188	PF09242	sulfide_quinone_oxidoreductase_sqr	PF08679	TIGR02064	TIGR02066	PF07682	sulfur_dioxygenase_sdo	TIGR04486	TIGR04488	TIGR04555	TIGR02910	TIGR02911	TIGR02912	TIGR02061	TIGR00339	TIGR00455	TIGR02034	thiosulfate_reductase_phsA	TIGR04105	TIGR02512	Hydrogenase_Group_1	Hydrogenase_Group_2a	Hydrogenase_Group_2b	Hydrogenase_Group_3a	Hydrogenase_Group_3b	Hydrogenase_Group_3c	Hydrogenase_Group_3d	Hydrogenase_Group_4	TIGR03080	TIGR03079	TIGR03078	PF02406	TIGR04550	TIGR03256	TIGR03257	TIGR03259	TIGR03080	TIGR03079	TIGR03078	TIGR01861	TIGR02931	TIGR02929	TIGR01282	TIGR01286	TIGR01860	TIGR02932	TIGR02930	TIGR01287	nitrite_oxidoreductase_nxrA	nitrite_oxidoreductase_nxrB	TIGR01706	PF03892	TIGR01580	TIGR01660	TIGR03153	PF02335	TIGR03152	TIGR03148	TIGR02374	TIGR02378	TIGR02376	nitrite_reductase_nirS	nitric_oxide_reductase_norB	nitric_oxide_reductase_norC	PF05048	TIGR04247	TIGR04246	hydrazine_oxidase_hzoA	hydrazine_synthase_hzsA	TIGR04315	TIGR02891	TIGR02866	TIGR00780	TIGR00781	TIGR00782	TIGR01433	TIGR02847	TIGR01473	PF01654	TIGR00203	TIGR01432	TIGR02882	methanol_dehydrogenase_pqq_xoxF_mxaF	TIGR04266	TIGR02659	TIGR02658	TIGR02819	TIGR02821	TIGR02818	TIGR03451	TIGR03126	TIGR03119	TIGR03120	TIGR01591	TIGR01582	TIGR01583	carbon_monoxide_dehydrogenase_coxS	carbon_monoxide_dehydrogenase_coxM	TIGR02416	rubisco_form_I	rubisco_form_II	rubisco_form_II_III	rubisco_form_III	rubisco_form_IV	propionyl-CoA-synthase	malonyl-CoA-reductase	4-hydroxybutyryl-CoA-synthetase	4-hydroxybutyryl-CoA-dehydratase	TIGR00381	TIGR00316	TIGR01702	acetate_citrate_lyase_aclA	acetate_citrate_lyase_aclB	TIGR01792	TIGR00192	TIGR00193	TIGR01428	TIGR02486	TIGR03479	TIGR03478	PF06778	TIGR02694	TIGR02693	TIGR00014	TIGR02691	TIGR02689	TIGR03312	TIGR03313	TIGR03315	TIGR01323	TIGR03888	MtrB_TIGR03509	Cyc1	Cyc2_repCluster1	Cyc2_repCluster2	Cyc2_repCluster3	FoxA	FoxB	FoxC	FoxE	FoxY	FoxZ	MtoA	Sulfocyanin	Manganese_oxidase_K06324	Manganese_oxidase_K22348	Manganese_oxidase_K22349	Manganese_oxidase_K22350	assA (alkylsuccinate_synthase)	masD (methyl_alkyl_succinate_synthase)	lactate_dehydrogenase	phosphate_acetyltransferase	acetate_kinase	acetyl-CoA_synthetase	aldehyde_dehydrogenase	alcohol_dehydrogenase	KEGG.B01	KEGG.B02	KEGG.B03	KEGG.B04	KEGG.B05	KEGG.B06	KEGG.B07	KEGG.B08	KEGG.B09	KEGG.B10	KEGG.B11	KEGG.B12	KEGG.B13	KEGG.B14	KEGG.B15	KEGG.B16	KEGG.B17	KEGG.B18	KEGG.B19	KEGG.B20	KEGG.B21	KEGG.B22	KEGG.B23	KEGG.C01	KEGG.C02	KEGG.C03	GH1	GH10	GH100	GH102	GH103	GH104	GH105	GH106	GH108	GH109	GH110	GH113	GH114	GH116	GH117	GH12	GH120	GH122	GH123	GH125	GH127	GH128	GH129	GH13	GH130	GH133	GH134	GH135	GH136	GH137	GH139	GH13_10	GH13_11	GH13_13	GH13_16	GH13_18	GH13_19	GH13_20	GH13_23	GH13_24	GH13_26	GH13_3	GH13_31	GH13_36	GH13_4	GH13_6	GH13_7	GH13_9	GH14	GH140	GH141	GH142	GH144	GH145	GH146	GH148	GH149	GH15	GH151	GH153	GH16	GH17	GH18	GH19	GH2	GH20	GH23	GH24	GH25	GH26	GH28	GH29	GH3	GH30	GH31	GH32	GH33	GH36	GH37	GH38	GH39	GH4	GH42	GH43	GH43_10	GH43_12	GH43_18	GH43_2	GH43_23	GH43_30	GH43_33	GH43_34	GH43_5	GH43_9	GH44	GH46	GH49	GH5	GH50	GH51	GH53	GH56	GH57	GH59	GH5_13	GH5_19	GH5_21	GH5_22	GH5_25	GH5_28	GH5_34	GH5_36	GH5_46	GH5_48	GH5_5	GH5_7	GH62	GH63	GH65	GH66	GH67	GH68	GH73	GH74	GH75	GH76	GH77	GH78	GH8	GH80	GH81	GH82	GH84	GH87	GH88	GH89	GH9	GH91	GH92	GH93	GH94	GH95	GH97	GH98	GH99	A08	A22B	A24A	A24B	A24X	A28B	A31	A32	C01A	C01B	C01X	C110	C13	C14B	C25	C26	C39	C40	C44	C45	C51	C56	C59	C60A	C69	C82A	C82B	C93	C97	I01	I02	I11	I13	I39	I42	I51	I75	I78	I87	M01	M02	M03A	M03B	M03X	M04	M06	M09B	M10A	M10B	M10X	M12A	M12B	M13	M14A	M14B	M14C	M15B	M15C	M15D	M16A	M16B	M16C	M17	M18	M19	M20A	M20B	M20C	M20D	M20F	M20X	M23A	M23B	M24A	M24B	M28A	M28B	M28D	M28E	M28F	M28X	M29	M30	M32	M36	M38	M41	M42	M43B	M48A	M48B	M48C	M48X	M49	M50A	M50B	M50X	M54	M55	M56	M57	M60	M61	M64	M66	M67A	M67B	M67C	M72	M75	M78	M79	M81	M82	M90	M97	M98	N06	N09	N10	N11	P01	S01A	S01B	S01C	S01D	S01E	S08A	S08B	S09A	S09B	S09C	S09D	S09X	S10	S11	S12	S13	S14	S15	S16	S24	S26A	S26B	S26C	S33	S41A	S41B	S45	S46	S49A	S49B	S49C	S49X	S51	S54	S55	S66	S77	S78	T01A	T01B	T01X	T02	T03	T05	U32	U56	U62	U69	U72	U73	
SZUA-1262	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	3	3	4	1	0	0	0	0	15	23	1	0	0	0	0	0	0	2	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	12	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	7	0	2	1	0	0	0	0	2	2	0	0	7	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	
SZUA-1263	0	0	0	0	1	0	0	0	1	1	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
SZUA-1264	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	2	0	3	2	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	4	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	5	0	1	0	0	0	0	3	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	2	0	3	0	0	4	0	1	1	2	1	1	0	0	3	4	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
SZUA-1266	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	
SZUA-1270	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	1	2	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	4	0	0	0	0	1	1	2	1	1	0	0	2	1	0	0	0	0	1	1	1	0	2	0	0	0	0	2	0	0	2	0	1	0	0	2	0	3	0	
SZUA-1271	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
SZUA-1276	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	2	0	0	0	0	2	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	12	7	1	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	29	0	0	0	0	6	3	3	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	8	1	1	2	0	0	1	0	1	0	3	0	1	0	0	0	0	0	0	0	1	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	2	0	0	0	0	1	0	1	0	0	3	0	1	1	1	0	4	0	4	1	1	2	0	4	1	1	0	0	17	2	0	1	0	0	1	1	0	0	3	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	
SZUA-1278	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	3	1	0	0	1	1	1	0	1	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	3	3	1	1	1	1	2	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	
SZUA-1285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	
SZUA-1287	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	0	0	0	0	0	3	20	1	0	0	0	0	0	0	2	1	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	1	0	0	2	0	1	0	1	0	1	0	0	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	3	0	0	0	1	2	0	0	0	5	13	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	6	0	0	3	0	1	0	3	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	2	1	2	0	0	0	4	0	
